sumber,tanggal,judul,content,author,url,created_at
kompas,2026-01-29 18:40:32,Ratusan Siswa SMAN 2 Kudus Diduga Keracunan Soto MBG: Antre Kamar Mandi Hingga Pingsan,"KUDUS,  - Ratusan siswa SMAN 2 Kudus, Jawa Tengah, diduga mengalami keracunan massal usai mengonsumsi menu soto dalam program Makan Bergizi Gratis (MBG) hingga membuat siswa antre kamar mandi, muntah, sesak napas, bahkan pingsan, Kamis (29/1/2026).

Kepala SMAN 2 Kudus , Nur Afifuddin, mengatakan peristiwa bermula pada Rabu (28/1/2026) sekitar pukul 11.15 WIB saat sebanyak 1.276 murid dan guru mengonsumsi MBG yang didistribusikan oleh SPPG Purwosari.

Menu MBG tersebut berupa soto ayam yang terdiri dari nasi, tauge matang, ayam suwir, kuah soto, tempe goreng, sambal kecap, dan buah kelengkeng.

“Pada saat itu, sampel dibuka oleh petugas tidak ada masalah, maka dari itu langsung dibagikan,” kata Nur saat dihubungi melalui ponsel.

Menurut Nur, pada malam hari setelah konsumsi MBG, murid dan guru mulai berangsur mengalami gejala keracunan seperti diare, mual, muntah, dan pusing.

Kondisi tersebut berlanjut hingga keesokan harinya ketika para siswa tetap beraktivitas di sekolah.

Nur mengungkapkan, pada Kamis pagi kondisi kesehatan siswa justru memburuk.

“Pagi ini siswa dan guru masih berangkat. Pukul 07.30 anak-anak mulai banyak yang izin ke kamar mandi. Keadaan memburuk dengan banyak siswa yang antre di kamar mandi sekolah. Perut sakit, mules, pusing dan mual,” ungkap Nur.

Pihak sekolah kemudian menghubungi SPPG Purwosari dan melibatkan tim medis dari puskesmas untuk penanganan sementara di lingkungan sekolah.

“Selang 5 menit tim SPPG langsung datang ke sekolah untuk klarifikasi menu dan menerima laporan,” kata Nur.

Sekitar pukul 09.30 WIB, jumlah siswa yang mengalami gejala keracunan terus bertambah.

“Ada yang muntah, sesak nafas dan pingsan,” ungkap Nur.

Sebanyak 52 ambulans dari berbagai pemangku kepentingan diterjunkan untuk mengevakuasi para korban ke rumah sakit dengan pendampingan guru.

“Pukul 11.30, Bupati Kudus, Dandim, Kapolres dan jajaran meninjau ke lokasi. Pukul 12.00 siswa yang dinyatakan sehat dipulangkan,” kata Nur.

Berdasarkan data SMAN 2 Kudus, sebanyak 121 siswa dirujuk ke tujuh rumah sakit, yakni RSUD Loekmono Hadi Kudus, RS Mardi Rahayu Kudus, RS Sarkies Aisyiyah, RSI Kudus, RS Kumala Siwi, RS Kartika, dan RS Aisyiyah.",Ihsanuddin,https://regional.kompas.com/read/2026/01/29/184032478/ratusan-siswa-sman-2-kudus-diduga-keracunan-soto-mbg-antre-kamar-mandi,2026-02-02 19:47:10
kompas,2026-01-29 18:13:57,Pemerintah Nilai MBG sebagai Infrastruktur Sosial yang Mendesak Dilakukan,"JAKARTA,  – Program Makan Bergizi Gratis atau MBG dinilai mendesak untuk dijalankan karena masuk dalam agenda pembangunan infrastruktur sosial.

Program ini dipandang sebagai upaya langsung untuk menjawab persoalan kelaparan di berbagai wilayah Indonesia.

MBG disebut lebih mendesak dibanding pembentukan lapangan kerja baru. Fokus tersebut muncul karena masih banyak masyarakat yang belum mampu memenuhi kebutuhan dasar pangan.

Menteri Perencanaan Pembangunan Nasional sekaligus Kepala Badan Perencanaan Pembangunan Nasional Rachmat Pambudi menjelaskan posisi MBG dalam pemerintahan Presiden Prabowo Subianto. Ia mengaku pernah diminta membandingkan urgensi MBG dengan penciptaan lapangan kerja.

Rachmat menilai kedua program sama penting. Tingkat urgensinya berbeda.

“Apakah MBG penting, penting sekali. Apakah MBG lebih penting dari memberi lapangan kerja? Saya mengatakan MBG lebih mendesak dari pada lapangan kerja,” kata dia dalam acara Prasasti Economic Forum, Kamis (29/1/2026).

Ia menegaskan, penekanan pada MBG tidak berarti pemerintah mengabaikan agenda penciptaan lapangan kerja.

“MBG penting, lapangan kerja pentin, tetapi MBG lebh mendesak,” imbuh dia.

Rachmat lalu memberi ilustrasi terkait pandangan yang mendorong masyarakat untuk mandiri secara ekonomi. Bantuan dianggap tidak cukup tanpa upaya pemberdayaan.

“Ada yang bilang, tolong kasih kain, jangan ikan. Kalau dikasih kail sudah keburu mati. Coba lihat saudara-saudara kita di ujung pelosok desa kita, mereka lapar, kelaparan,” ungkap dia.

Kondisi tersebut tidak berhenti pada persoalan pangan. Rachmat menyebut masih banyak anak usia SMP hingga SMA di daerah terpencil yang belum mampu membaca dan menulis.

Situasi itu membuat MBG diposisikan sebagai program prioritas. Eksekusi program dinilai perlu dilakukan secara serius dan konsisten.

Rachmat menambahkan, pembangunan infrastruktur fisik tetap penting. Perhatian terhadap infrastruktur sosial juga perlu berjalan seiring.

“Makan bergizi adalah bagian daripada pembangunan yang harus diselesaikan. Karena itu kalau kita bicara infrastruktur, mohon kita tidak dibatasi pada infrastruktur fisik, tapi juga infrastruktur sosial, mohon kita dibantu untuk menyelesaikan persoalan dasar kita,” tutup dia.",Teuku Muhammad Valdy Arief,https://money.kompas.com/read/2026/01/29/181357026/pemerintah-nilai-mbg-sebagai-infrastruktur-sosial-yang-mendesak-dilakukan,2026-02-02 19:47:10
kompas,2026-01-29 18:09:31,"Selama Ramadhan, MBG Pesantren Dikirim Saat Menjelang Buka Puasa","JAKARTA,  – Menteri Koordinator Bidang Pangan Zulkifli Hasan atau Zulhas menyampaikan perubahan jadwal pengiriman Makan Bergizi Gratis atau MBG selama bulan Ramadhan. Program MBG untuk santri pondok pesantren akan dikirim pada sore hari.

Kesepakatan tersebut diambil dalam rapat koordinasi yang melibatkan Badan Gizi Nasional atau BGN, Kementerian Agama, serta sejumlah kementerian lain.

“Pesantren geser waktu ngasihnya sore pas buka jadi enggak ada perubahan,” kata Zulhas di Kantor Kementerian Koordinator Bidang Pangan, Jakarta, Kamis (29/1/2026).

Zulhas menegaskan jadwal pengiriman MBG untuk siswa sekolah tidak mengalami perubahan. Sekolah tetap menerima MBG seperti hari biasa.

Siswa muslim tetap mendapatkan MBG. Bentuk makanan disesuaikan menjadi makanan kering agar bisa dikonsumsi saat berbuka puasa.

Menu MBG selama Ramadhan mencakup kurma, telur rebus atau telur asin, telur pindang, buah, susu, serta abon.

“Kita tadi sudah memutuskan pelaksanaan MBG pada bulan Ramadhan tetap berjalan karena anak sekolah masuk diberikan makanannya yang kering,” ujar Zulhas.

Kepala Badan Gizi Nasional Dadan Hindayana menjelaskan layanan MBG tetap berjalan normal untuk kelompok tertentu. Ibu hamil, ibu menyusui, serta anak balita tetap menerima MBG seperti hari biasa.

Siswa sekolah dengan mayoritas muslim menerima MBG pada siang hari, tepat saat pulang sekolah. Makanan tersebut disiapkan untuk dikonsumsi saat berbuka.

“Untuk menjadi menu pada saat buka puasa,” kata Dadan.

Sekolah dengan mayoritas siswa tidak berpuasa tetap menerima MBG tanpa perubahan jadwal. Pola distribusi berjalan seperti hari biasa.

Pengiriman MBG di lingkungan pondok pesantren mengikuti penyesuaian waktu. Distribusi dilakukan pada sore hari karena penerima manfaat berada di lingkungan lokal.

“Untuk SPPG yang ada di pesantren karena penerima manfaatnya lokal, nanti pelayanannya geser ke sore hari dengan makanan normal,” jelas Dadan.",Teuku Muhammad Valdy Arief,https://money.kompas.com/read/2026/01/29/180931426/selama-ramadhan-mbg-pesantren-dikirim-saat-menjelang-buka-puasa,2026-02-02 19:47:10
kompas,2026-01-29 16:39:52,"117 Siswa di Kudus Diduga Keracunan MBG, Satgas Jateng Bakal Investigasi","SEMARANG,  – Sebanyak 117 siswa SMAN 2 Kudus, Jawa Tengah, diduga mengalami keracunan Makan Bergizi Gratis (MBG) dan dilarikan ke rumah sakit, Kamis (29/1/2026).

Para siswa diduga mulai merasakan gejala keracunan setelah mengonsumsi menu soto yang disajikan pada Rabu (28/1/2026).

Wakil Gubernur Jawa Tengah yang juga Ketua Satgas Percepatan MBG Jawa Tengah, Taj Yasin, mengatakan akan segera mengecek sekaligus mengevaluasi insiden tersebut.

“Nanti kita akan cek bagaimana penanganannya, kemudian kita evaluasi MBG-nya. Sehingga bisa diketahui permasalahannya di mana, apakah dari proses masak di hulu atau distribusinya,” ujar Yasin usai menghadiri Misi Dagang dan Investasi di Hotel PO Semarang, Kamis (29/1/2026).

Selain itu, Yasin menyebutkan, pihaknya akan menerjunkan tim untuk mengecek perizinan Satuan Pelayanan Pemenuhan Gizi (SPPG) yang menyediakan menu tersebut, termasuk Sertifikasi Laik Higiene Sanitasi (SLHS).

“Diinvestigasi nanti bagaimana izinnya,” tegas Yasin.

Pelaksana Tugas (Plt) Kepala Dinas Kesehatan Kabupaten Kudus , Mustiko, menyampaikan, jumlah korban dugaan keracunan terus bertambah hingga mencapai 117 siswa.

“Korban 117 orang diduga keracunan. Gejalanya pusing, muntah, diare, ada juga yang sesak napas,” tutur Mustiko dalam pesan singkat.

Ia menyebutkan, sebagian siswa mulai mengeluhkan gejala sejak malam hari setelah menyantap menu MBG sehari sebelumnya. Bahkan, beberapa siswa dilaporkan sempat pingsan di sekolah.

“Alhamdulillah penanganannya berjalan baik. Ambulans yang datang hingga puluhan. Sebagian besar rawat jalan. Ini sedang direkap datanya,” imbuhnya.

Mustiko merinci korban terdiri dari 30 siswa laki-laki dan 87 siswa perempuan. Ia juga menuturkan bahwa tidak ada pengiriman menu MBG untuk hari ini.

Secara terpisah, Kepala Cabang Dinas Wilayah III Dinas Pendidikan dan Kebudayaan Jawa Tengah, Budi Santosa, membenarkan adanya kasus dugaan keracunan MBG di SMAN 2 Kudus yang mencuat pada Kamis pagi.

Menurut Budi, para siswa sudah merasakan gejala sejak Rabu malam. Saat Kamis pagi, sejumlah guru termasuk kepala sekolah juga mengeluhkan kondisi serupa.

“Bapak/ibu guru sudah merasa perutnya kok diare gitu, tapi tidak bisa menyimpulkan kalau itu dari MBG. Begitu pagi ke sekolah, ternyata para siswa mengalami hal yang sama,” ucap Budi.

Ia menuturkan, menu MBG pada Rabu diolah oleh SPPG Purwosari berupa soto ayam dan ayam suwir.

“Tapi memang ketika dirasa, rasa sotonya sama ayam suwirnya sudah kecut,” imbuhnya.",Ihsanuddin,https://regional.kompas.com/read/2026/01/29/163952378/117-siswa-di-kudus-diduga-keracunan-mbg-satgas-jateng-bakal-investigasi,2026-02-02 19:47:10
kompas,2026-01-29 16:36:35,Kepala BGN Bantah Ada SPPG dan Penerima MBG Fiktif,"JAKARTA,  - Kepala Badan Gizi Nasional (BGN) Dadan Hindayana membantah tuduhan adanya penerima program Makan Bergizi Gratis (MBG) dan dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) yang fiktif.

""Tidak ada yang namanya SPPG fiktif, tidak ada ( penerima MBG ) fiktif juga,"" kata Dadan saat ditemui di Kantor Kemenko Pangan, Jakarta Pusat, Kamis (29/1/2026).

Dadan menjamin bahwa penyaluran MBG dilakukan secara inklusif dan transparan untuk menjangkau seluruh kelompok sasaran.

Oleh karena itu, pendataan penerima MBG dilakukan bersama pemerintah daerah dengan pendekatan by name by address .

""Semuanya terdata dengan baik, by name by address ,"" ucap dia.

Pendataan juga menyasar anak-anak yang belum memiliki nomor induk kependudukan (NIK) serta anak usia sekolah yang putus sekolah.

""Itu adalah warga negara yang harus mendapatkan program MBG,"" kata Dadan.

Saat ini, BGN bersama pemerintah daerah (Pemda) tengah mendata seluruh anak dari pernikahan dini dan putus sekolah untuk menjadi penerima MBG.

Ia menyebutkan, proses pendataan akan dilakukan secara langsung di lapangan oleh SPPG yang berkoordinasi dengan kecamatan setempat.

""Jadi nanti SPPG, baik itu ada yang koordinator kecamatan, wilayah, bekerja sama dengan Pemda masing-masing untuk mendata seluruh warga negara dari usia masih dalam kandungan, sampai usia 18 (tahun),"" ucap Dadan.",Ardito Ramadhan,https://nasional.kompas.com/read/2026/01/29/16363561/kepala-bgn-bantah-ada-sppg-dan-penerima-mbg-fiktif,2026-02-02 19:47:10
kompas,2026-01-29 16:14:10,Kepala BGN: Anak Putus Sekolah Bakal Terima MBG,"JAKARTA, - Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menyebut anak putus sekolah masuk daftar penerima program Makan Bergizi Gratis (MBG).

Pernyataan itu disampaikan seusai rapat koordinasi di Kementerian Koordinator Bidang Pangan. Rapat tersebut membahas sinkronisasi data penerima manfaat MBG .

“Juga terkait dengan anak usia sekolah yang putus sekolah. Jadi itu sedang kita detailkan,” kata Dadan saat ditemui di kantor Kementerian Koordinator Bidang Pangan Jakarta Kamis (29/1/2026).

BGN tengah menjalin kerja sama dengan pemerintah daerah seluruh Indonesia untuk pendataan penerima MBG. Pendataan mencakup berbagai kelompok sasaran.

Data penerima mencakup santri pondok pesantren. Data juga meliputi ibu hamil, ibu menyusui, serta anak balita yang telah memiliki Nomor Induk Kependudukan.

Dadan menjelaskan petugas Satuan Pelayanan Pemenuhan Gizi atau pengelola dapur MBG akan terlibat langsung. Pendataan dilakukan bersama pemda setempat.

“Jadi nanti SPPG, baik itu ada yang jadi koordinator kecamatan, wilayah, bekerja sama dengan pemda masing-masing,” tutur Dadan.

Rapat tersebut juga memadankan basis data lintas kementerian. Data berasal dari BGN, Kementerian Agama, serta Kementerian Pendidikan Dasar dan Menengah.

Menteri Koordinator Bidang Pangan Zulkifli Hasan mengakui terdapat perbedaan angka penerima MBG. Perbedaan paling mencolok muncul pada data pesantren.

Kementerian Agama melaporkan baru 20 siswa atau santri pondok pesantren tercatat sebagai penerima. Angka tersebut jauh tertinggal dibanding sekolah di bawah Kemendikdasmen.

Sekolah umum tercatat telah menjangkau sekitar 95 persen siswa.

“Ada keluhan dari Pak Menteri Agama kok yang di pondok ini kecil gitu,” kata Zulkifli Hasan.

“Kan pondok itu ada Madrasah, ada Tsanawiyah, ada Aliyah, ada pondok yang pesantren yang tidak ada madrasah anunya. Itu lain lagi ya Pak ya itu lain lagi,” lanjutnya.",Teuku Muhammad Valdy Arief,https://money.kompas.com/read/2026/01/29/161410626/kepala-bgn-anak-putus-sekolah-bakal-terima-mbg,2026-02-02 19:47:10
kompas,2026-01-29 16:11:09,"Dadan Pastikan Anak Tanpa NIK Dapat MBG, BGN Koordinasi dengan Pemda","JAKARTA,  - Kepala Badan Gizi Nasional (BGN) Dadan Hindayana memastikan anak-anak yang belum terdaftar negara, yaitu anak hasil pernikahan dini dan anak-anak yang putus sekolah juga menjadi penerima manfaat program Makan Bergizi Gratis (MBG).

Dadan menuturkan, BGN sedang melakukan pendataan secara menyeluruh dengan melibatkan pemerintah daerah (Pemda) untuk mendata anak-anak dari hasil pernikahan dini.

""Sekarang kami sedang mendata, sama kan rata-rata kalau yang seperti itu kan tidak terdata dan tidak memiliki NIK. Nah itu adalah warga negara yang harus mendapatkan program MBG,"" kata Dadan saat ditemui di Kantor Kemenko Pangan, Jakarta Pusat, Kamis (29/1/2026).

Ia menyebut, proses pendataan akan dilakukan secara langsung di lapangan oleh dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) dengan berkoordinasi bersama kecamatan setempat.

""Jadi nanti SPPG, baik itu ada yang koordinator kecamatan, wilayah, bekerja sama dengan Pemda masing-masing untuk mendata seluruh warga negara dari usia masih dalam kandungan, sampai usia 18 (tahun),"" ucapnya.

Dadan menuturkan, pendataan juga mencakup ibu hamil, balita, anak usia sekolah yang putus sekolah, baik yang telah memiliki Nomor Induk Kependudukan (NIK) maupun yang belum.

""Sekarang kami sedang berusaha bekerja sama dengan seluruh Pemda di seluruh Indonesia agar mendata seluruh penerima manfaat, baik itu santri, kemudian ibu hamil, anak balita, baik yang memiliki NIK maupun tidak memiliki NIK,"" jelasnya.

Diketahui, Dadan pernah menyampaikan perluasan MBG yang menyasar anak- anak hasil pernikahan dini dan anak-anak yang putus sekolah dalam rapat kerja dengan Komisi IX DPR RI di Kompleks Parlemen, Senayan, Jakarta Pusat, Selasa (20/1/2026).

Dadan mengatakan, masih banyak anak-anak yang berada dalam masa perkembangan belum terdata.

""Banyak anak-anak balita, termasuk ibu hamil dan menyusui yang belum terdaftar dalam sistem kenegaraan, seperti misalnya anak-anak dari pernikahan dini, pernikahan siri itu tidak punya NIK,"" kata Dadan, Selasa.

Sebagian anak yang putus sekolah akan dimasukkan dalam Sekolah Rakyat (SR) sehingga mendapatkan MBG.

""Sebagian yang belum masuk ke sekolah rakyat kita akan kumpulkan di satu tempat untuk mendapatkan program makan bergizi,"" beber Dadan.",Dani Prabowo,https://nasional.kompas.com/read/2026/01/29/16110991/dadan-pastikan-anak-tanpa-nik-dapat-mbg-bgn-koordinasi-dengan-pemda,2026-02-02 19:47:10
kompas,2026-01-29 15:28:30,"Sudah 60 Juta Orang Terima MBG, Serap Hampir 1 Juta Tenaga Kerja","JAKARTA,  - Menteri Koordinator Bidang Pangan Zulkifli Hasan, menyebut program Makan Bergizi Gratis (MBG) telah mencapai lebih dari 60 juta penerima manfaat.

Informasi itu Zulhas sampaikan saat memimpin rapat koordinasi persiapan pelayanan MBG pada bulan Ramadhan di kantornya, Jakarta Pusat.

“Penerima manfaat sudah lebih dari 60 juta, lebih sedikit. 60 juta jadi sudah tembus angka 60 juta,” kata Zulhasa, Kamis (29/1/2026).

Tidak hanya jangkauan penerima manfaat, Zulhas juga memamerkan program unggulan Presiden Prabowo Subianto itu telah menyerap hampir 1 juta pekerja.

Sampai saat ini, sudah terdapat 22.091 unit Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur MBG di seluruh Indonesia.

Puluhan ribu SPPG itu mempekerjakan lebih dari 920 ribu pekerja dengan rincian 2.080 pegawai telah diangkat menjadi aparatur sipil negara (ASN) Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) pada Juni 2025.

Kemudian, sebanyak 32.000 pegawai akan dilantik menjadi PPPK pada 1 Februari 2026 dan 924.424 pegawai SPPG lain yang tidak berstatus ASN.

“Ini menyerap tenaga kerja yang langsung ya PPPK sudah diproses 32.000. Kemudian yang di SPPG itu sudah 924.424 tenaga kerja langsung,“ tutur Zulhas.

Di luar itu, program MBG juga menggerakkan ekonomi karena dalam operasionalnya melibatkan 68.551 pemasok bahan pangan.

Para pemasok itu, kata Zulhas, merupakan usaha mikro, kecil, dan menengah (UMKM) yang setiap unitnya bisa mempekerjakan 20 orang.

Oleh karena itu, melihat pelaksanaan program MBG menimbulkan efek ekonomi yang berantai.

“Jadi bayangkan dampaknya kalau PBB itu mengatakan satu dollar bisa jadi 23 dollar (Amerika Serikat) ya Pak ya, akan lebih dampaknya ini yang langsung saudara-saudara sekalian,” ujar Zulhas.",Teuku Muhammad Valdy Arief,https://money.kompas.com/read/2026/01/29/152830426/sudah-60-juta-orang-terima-mbg-serap-hampir-1-juta-tenaga-kerja,2026-02-02 19:47:10
kompas,2026-01-29 15:07:38,Zulhas Sebut Perkembangan Otak dan Tubuh Penerima MBG Bakal Diukur,"JAKARTA,  - Menteri Koordinator Bidang Pangan Zulkifli Hasan menyebut, pemerintah bakal mengukur pertumbuhan otak hingga fisik anak penerima manfaat Makan Bergizi Gratis (MBG).

Zulhas mengatakan, pengukuran itu akan dilakukan satu tahun setelah anak-anak menerima MBG dari pemerintah.

“Nanti setelah satu tahun makan bergizi kita ukur ya, kita ukur kalau sebelum makan bergizi bagaimana fisiknya pertumbuhannya termasuk tentu pertumbuhan otak gitu,” kata Zulhas dalam Rapat Koordinasi di kantornya, Jakarta, Kamis (29/1/2026).

Pengukuran hasil manfaat MBG terhadap tumbuh kembang anak itu rencananya bakal dilakukan dalam waktu setiap tahun.

“Setelah satu tahun bagaimana, 2 tahun bagaimana, 3 tahun seperti apa, 4 tahun seperti apa dan seterusnya dan seterusnya,” lanjut Zulhas.

Ditemui usai rapat, Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengkonfirmasi pemerintah bakal mengukur output atau dampak dari pemberian MBG kepada anak.

Pengukuran dampak MBG itu harus dilakukan lembaga independen.

Ia mencontohkan, pemerintahan Jepang mengukur fisik penerima manfaat program makan gratis.

Hasilnya, rata-rata tinggi badan orang Jepang dari tahun 1940 ke 2000-an mengalami perbedaan yang sangat signifikan.

“Akibat peningkatan kualitas gizi Jadi bukan hanya potensi genetik, tapi juga kualitas gizi Nah Indonesia akan seperti itu,” ujar Dadan.

Tidak hanya fisik, pemerintah juga akan mengukur dampak MBG terhadap perkembangan otak melalui tes potensi akademik maupun tes intelligence quotient (IQ).

“Pasti (ada tes IQ),” tutur Dadan.",Teuku Muhammad Valdy Arief,https://money.kompas.com/read/2026/01/29/150738326/zulhas-sebut-perkembangan-otak-dan-tubuh-penerima-mbg-bakal-diukur,2026-02-02 19:47:10
kompas,2026-01-29 12:23:13,"Menu MBG Akan Disesuaikan pada Bulan Ramadhan, Apa Isinya?","JAKARTA,  - Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengungkapkan, menu program Makan Bergizi Gratis (MBG) akan disesuaikan selama bulan Ramadhan 2026.

Dadan menuturkan, menu MBG pada bulan Ramadhan akan sedikit berbeda bagi para penerima manfaat yang menjalani puasa.

""Ya contohnya ya untuk bulan puasa nih, kurma, telur rebus, telur asin atau telur pindang, buah, susu, abon,"" kata Dadan di Kantor Kemenko Pangan , Jakarta Pusat, Kamis (29/1/2026).

Sistem distribusi MBG untuk anak-anak sekolah yang tinggal di daerah mayoritas berpuasa juga akan diubah.

""Untuk anak sekolah, di daerah yang mayoritas puasa, itu akan dibagikan di siang hari pada saat anak sekolah untuk dibawa pulang untuk menjadi menu pada saat buka,"" kata Dadan.

""Untuk anak sekolah di daerah yang mayoritas tidak puasa, pelayanan normal,"" imbuh dia.

Sementara itu, pelaksanaan MBG untuk ibu hamil, ibu menyusui, serta anak balita dilakukan tanpa adanya perubahan mekanisme.

Dadan melanjutkan, jadwal penyaluran MBG dari dapur MBG atau Satuan Pelayanan Pemenuhan Gizi (SPPG) yang berada dalam lingkungan pondok pesantren akan disesuaikan selama Ramadhan.

""Namun, menu makanan yang disajikan untuk para santri di pesantren tetap sama seperti sebelum puasa, bukan makanan kering. Untuk SPPG yang ada di pesantren, karena penerima manfaatnya lokal, nanti pelayanannya geser ke sore hari dengan makanan normal,"" jelasnya.

Menteri Koordinator Bidang Pangan Zulkifli Hasan juga menegaskan bahwa MBG tetap berjalan, hanya ada perubahan menu.

""Kita tadi sudah memutuskan, pelaksanaan MBG bulan Ramadhan tetap berjalan karena anak sekolah masuk, diberikan makanannya yang kering. Untuk yang muslim, yang berpuasa, dikasih makannya kering,"" kata Zulhas.

""Sekolah-sekolah yang tidak berpuasa, seperti biasa. Balita, ibu hamil juga seperti biasa,"" ujar dia.

BGN menargetkan program MBG dapat dinikmati 82,9 juta penerima manfaat pada tahun 2026.

Untuk menjalankan target itu, BGN mendapatkan pagu anggaran sebesar Rp 268 triliun, ditambah dengan dana standby senilai Rp 67 triliun.",Ardito Ramadhan,https://nasional.kompas.com/read/2026/01/29/12231311/menu-mbg-akan-disesuaikan-pada-bulan-ramadhan-apa-isinya,2026-02-02 19:47:10
kompas,2026-01-27 19:28:39,"Puluhan Siswa dan Guru SMP Muhammadiyah Playen Mengeluh Diare dan Mual usai Santap MBG, SPPG Lakukan Penelusuran","YOGYAKARTA,  - Puluhan siswa, sembilan guru, dan kepala sekolah SMP Muhammadiyah Playen, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta, mengalami keluhan mual dan diare diduga karena diduga keracunan makan bergizi gratis (MBG) Jumat (23/1/2026).

Pihak Satuan Pelayanan Pemenuhan Gizi (SPPG) akan melakukan investigasi dan bertanggung jawab.

""Kronologi diare massal, Minggu (25/1/2026) malam kami mendapati pertama guru kami akan izin dengan gejala muntah, diare, mual, badan gemeter, tulang sakit. Setelah laporan tersebut ternyata ada 9 guru yang merasakan sama, termasuk saya sendiri,"" kata Kepala Sekolah SMP Muhammadiyah Playen , Dwi Riastuti saat ditemui di sekolah, Selasa (27/1/2026).

Lalu pihaknya melakukan pendataan pada anak-anak peserta didik. Diketahui ada puluhan anak yang merasakan gejala sama.

""Hingga data yang masuk 48 anak memiliki gejala yang sama dimulai pada Jumat sore, kami pun merasakan pada hari Jumat. Tapi awalnya dikira hanya sakit pribadi,"" kata dia.

Pihaknya lalu melakukan koordinasi ke beberapa pihak untuk mengetahui penyebab pasti.

Sejumlah siswa dan guru memilih tidak masuk sekolah pada hari Senin (26/1/2026).

Sesuai arahan Dinas Pendidikan , sekolah memulangkan lebih cepat para murid sekitar pukul 10.30 WIB, dari seharusnya jam 15.30 WIB.

""Hari ini juga akan lebih siang sekitar jam 13.00 WIB, sesuai arahan sampai kondisinya semua membaik,"" kata Dwi.

Salah seorang guru, Septianingrum mengatakan, masih ada beberapa siswa yang tidak berangkat sekolah pada Senin pagi.

""Untuk hari Senin kemarin ada 38 siswa tidak masuk, dan 6 siswa izin pulang karena kondisi bolak-balik ke belakang (WC), dan ada yang bertahan tetapi kondisinya beberapa kali ke belakang,"" kata dia.

""Ada 3 guru dan kepala sekolah juga tidak masuk kemarin,"" ucap Septianingrum.

Dia mengatakan guru tidak mendapatkan MBG, namun karena saat itu ada dua menu yang diterima basah dan kering.

Ada sebagian siswa yang mengonsumsi satu menu.

""Ada yang makan kering, dan ada yang mengonsumsi yang basah. Nah yang tidak dimakan kita manfaatkan, kami makan bersama. Daripada mubazir maka kami konsumsi,"" kata dia.",Ferril Dennys,https://yogyakarta.kompas.com/read/2026/01/27/192839378/puluhan-siswa-dan-guru-smp-muhammadiyah-playen-mengeluh-diare-dan-mual,2026-02-02 19:47:10
